STATEID,pop,rent_mean,hi_mean,hc_mortgage_mean,hc_mean,debt,hs_degree,mean_age,famliyType
6.0,10.081036427054103,35.57945351407536,48.57121277262627,48.12149337240938,20.96595407038023,79.9443388682929,82.46540517873991,40.0028046990172,2
6.0,12.047939996328447,30.031385567099463,34.41736635437083,53.799686785461454,35.293202383479255,80.10218386865635,83.59759932907012,22.106194175792858,2
6.0,9.532925965749653,25.861555544656216,33.043145511121,42.50758080976648,32.522894512853725,78.44481136484004,65.3003459482126,34.487301847887494,2
6.0,11.60997613490336,27.686147507309627,22.842941263033953,42.658513657716746,19.85055428373096,77.86950787667321,55.26784778278646,29.940235507602836,1
6.0,8.192809000550733,24.42021196137732,31.639674946766487,47.57609876648103,29.922448559427107,68.21188614390896,78.01001153160708,27.719116971684578,2
6.0,8.72518423330099,31.751877364520908,29.791532405103705,38.51980694353346,19.240311080299858,72.30547161386129,66.18094139846946,33.31001916835892,1
6.0,6.51176208334426,30.123922644152007,29.94100610205546,41.57504006797207,18.44151454116081,80.16345265169215,63.46446168361464,29.186003381857695,1
6.0,9.90270383677323,23.269868082101453,21.74812596152339,57.482661947633304,11.186669739694501,82.70766482860317,44.47269105776287,26.604518920344333,1
6.0,8.620282709606357,28.360781642288075,25.30846688330245,53.552099854526645,21.125879054491286,82.40235936737386,58.57008072124961,22.92829225382287,1
6.0,9.913193989142693,26.058036547068973,21.794518036587057,35.50462957333577,27.257831590179553,78.11769837066575,45.6389558653947,28.06971619825727,1
6.0,8.428837428863654,32.6298285313691,30.8257433195773,52.37322824746582,30.921096973765998,77.78643156069245,64.02793793898731,31.292315979914093,2
6.0,10.390495921953265,24.222934777700317,14.889250006643334,46.65712990419577,24.171523538573332,67.8993115050313,44.65745885312926,22.2666849748318,1
6.0,16.820959324434188,26.869230483236894,35.94500931701934,56.00145538281751,23.64450412353572,88.73277464510836,69.19881538945383,37.2326501378494,2
6.0,4.864808161338543,31.958851854073277,47.89260369659388,59.00739802011713,35.97860541016875,64.12037758185613,83.53994129363666,44.09551078228808,2
6.0,8.316068290891925,24.525714004910572,21.572709171595534,38.418563576868884,18.78596573695429,65.16194689346501,41.16914770940351,26.27804554219707,1
6.0,12.047939996328447,31.08108127269329,33.273488905722125,52.816745375373976,30.201606416190607,79.09696044528906,85.94192263339974,38.85918263810233,2
6.0,5.226718418085023,30.778792970422515,32.722457259022185,49.66886877639065,25.621045867977017,85.80121914493702,79.15662019079566,34.495665229807734,2
6.0,8.038079253101152,24.288485162384955,21.159099391225052,43.70991234871786,26.202766393100386,70.05514190473224,49.542666946220784,26.158847566500405,1
6.0,12.433453095906218,28.439493095895173,35.93731063871062,48.64082279216207,30.185723842292944,74.898491126411,76.15053988887723,36.860835864957345,2
6.0,9.388686370669534,22.789618285366448,17.27704276663343,36.06605761681176,21.290255070420013,73.16531148426225,43.45712338819584,27.49716141450123,1
6.0,7.762712753402743,26.752735466535693,25.522172881694132,41.03419535690487,28.886951747693484,66.9127802527597,55.02935318167522,34.49682070959853,1
6.0,6.758280664026644,25.077516847293204,22.644450060241947,56.755840496864764,31.92965377725832,74.18299635502665,45.650749554460646,26.844319040978004,1
6.0,8.722561695208624,27.170406379023554,24.534924726369155,46.140532658255665,42.32792911630104,83.87177170628368,73.93987839396164,33.74424302641529,1
6.0,8.166583619627076,37.96882559215734,47.26812755311105,57.63314231044829,33.827915907139904,85.73787345400169,90.15095922004403,34.11130146426961,2
6.0,9.053001494846713,34.19033952874454,33.36811462657677,52.67518658003295,32.97940919521592,91.65809942158117,97.40538840549323,33.54257242598133,2
6.0,5.9610290839474445,37.526975221846506,51.20017730684305,72.47323164438674,55.87182255146943,72.59623871979397,98.5402033756159,42.978806570726796,2
6.0,6.498649392882432,31.96164169890645,24.024783712094845,48.90245597041846,36.005014015375465,80.30260548095997,85.33258203165951,41.83084925912311,2
6.0,8.515381185911727,28.081515178105597,20.5773843910535,64.86976115001968,22.959777041506225,81.64428798404936,84.42053674389349,34.928793636592125,1
6.0,6.64288898796255,38.438532943025805,46.911922672584296,64.53830278038696,51.4871572032896,78.41677310819651,94.08743054827549,42.81341745925524,2
6.0,7.618473158322625,40.03034675922616,66.67901760475561,84.64774879563886,67.24831370634182,69.75710562115124,95.4109445434532,47.548139436475694,2
6.0,9.249691851774147,34.17936019981197,40.10677942138046,72.79810138307055,50.01915844586171,88.83869694798385,93.90659398259777,35.104321224509505,2
6.0,9.944664446251082,45.609468183313844,47.55965707334654,68.60899302803075,46.47567434285942,79.7387249862405,95.9429709613167,33.110981081382015,2
6.0,4.896278618446933,46.262127340851514,43.33010535896341,73.16447575236347,52.26606651526235,69.10391808675244,98.12611384841179,41.735635115712235,2
6.0,13.5847473184548,35.453134112836,29.985807292150945,72.80091063253485,41.77402495893773,61.19193744353407,92.80322884998427,37.1895764718878,2
6.0,5.530932836799455,37.02671066948627,29.414748509747703,53.51370815631251,61.65899958368368,47.69515145850858,93.8423838976832,36.599024462771936,2
6.0,6.220660355091658,33.356834057329905,27.37685537577221,60.107291155090714,29.497729998065697,68.50576861169093,93.32608239857429,36.01972295854087,2
6.0,7.867614277097375,28.770401118234446,14.163893754934726,100.0,66.55627998441622,47.38984599727926,90.58601530558758,32.72335649367402,1
6.0,6.981196401877737,24.289874199052957,15.206277845255878,43.37948076292515,16.5336227809748,63.16292304017779,70.21176223922843,33.113290591080165,1
6.0,11.617843749180457,21.96788083319588,16.375773732825653,53.85280528225653,20.010804182840296,50.932012419909256,49.12595659922424,24.622333332564445,1
6.0,9.824027694002254,29.269223127121286,23.661551979989245,68.00484489280039,81.45316866519755,92.34970975212106,79.9101058811196,25.94330442086701,1
6.0,12.289213500826099,20.22904717041981,15.553624247531522,70.41410430546804,63.9531478645645,74.81956862622927,73.55985952405912,43.34524637828087,1
6.0,5.3237523275025564,23.0449966362813,16.43966941548713,56.9714964684435,52.86286309630632,80.98175436410273,64.71983436418913,35.42252144569781,1
6.0,6.469801473866407,24.433908365887742,20.331028746802314,48.897764810719266,36.19039229386649,97.53055650747169,59.1754900933012,37.74402835017003,1
6.0,13.214969447431224,19.894791227267106,12.63847809222581,66.72865737334168,19.944642379422376,69.15584078424043,47.65829751546283,25.06927527525244,1
6.0,9.847630536833547,24.107515515321538,18.300616054398116,82.27293441879095,34.491549628944036,60.90947796919946,46.85632665897894,25.86041532585267,1
6.0,14.804227531404893,22.04990409052277,19.468158319716963,36.23191615256417,41.466065057699744,74.01788217701485,57.39595345424049,27.822742228041797,1
6.0,7.857124124727911,21.016003058812842,11.976725741393471,52.99951095377402,49.40810750981805,51.67762235583664,36.42808470489569,35.09295692983618,1
6.0,10.073168812777006,20.82508703169496,14.06438338681562,47.92435938505194,28.065265402413303,36.960652979843616,41.73655519446483,25.874631876092952,1
6.0,9.136922713802418,31.80900390529853,24.191241049515686,48.88103501775654,30.01477118240819,62.52635076897515,90.48642415347521,28.385589705673837,1
6.0,7.804673362880596,38.47211434915837,44.48942339014935,62.08478954343762,25.424162561957797,87.20001661526318,92.16243841073486,32.778007630869546,2
6.0,10.25150140305788,30.439831371269545,35.790505334494064,71.74376360538736,36.225670774867616,75.05218231097543,86.70064996330854,34.590952430290585,2
6.0,12.91862264299389,22.739856153749063,15.773684724645578,53.07731821635203,18.378090526177065,65.11002419597703,44.28661285250027,23.651547217884385,1
6.0,12.470168629199339,21.707511099939964,13.411363973383938,60.07837684435013,20.166773099103025,70.49752328732983,47.932173183771894,27.831890076809856,1
6.0,9.65356271799848,23.883674610573255,18.287175847099178,62.19053563563703,29.30863129101483,58.86060832632377,72.54429185449209,31.324855462336522,1
6.0,9.687655713199234,55.60726774269548,74.7403834076773,79.10225631335844,82.90956400962112,76.89128425599968,95.65992242373413,39.502945021999984,2
6.0,6.36227741207941,39.17223805608984,39.954754343867,68.71516510301201,23.375890517613886,72.67308431207617,91.76931544187022,38.45269719040005,2
6.0,8.54422910492775,47.905841420612745,41.2696000991822,53.52197689058483,46.99345159631954,79.73457117044146,97.53773980501101,34.02666349177594,2
6.0,12.860926804961842,45.718043657748865,57.91626920138353,66.7046041777595,34.37604204339347,77.99723771249364,91.03941712967818,42.33704798802637,2
6.0,7.807295900972962,34.85439857870515,33.797626234351355,77.07304940204747,43.9251244014504,74.61395474417688,97.11840863822204,35.65377300694414,2
6.0,8.942854894967349,48.349568274588705,51.87525517383884,64.60243264032378,39.87823704158517,72.30443315991153,91.62123912359786,36.31684913282946,2
6.0,9.865988303480108,34.15634826048265,32.91291410679539,55.6420324106325,23.37979860735966,84.08153940413513,83.05115840234826,33.920986117120556,2
6.0,11.51031968739346,35.29536983220338,44.39542239715704,54.19025196806173,54.08075321977098,78.69300185883257,86.76748086801553,40.29419738801573,2
6.0,8.64388555243765,29.049888297989156,30.619802599632283,54.25039893761645,38.53733774367487,89.48149994288505,73.04093720515777,28.507139239786923,1
6.0,5.730245731819255,22.552536854089684,22.185732175733104,37.131718221074806,36.449554820903515,78.59642564150494,61.12800083866233,30.823498391313308,1
6.0,7.104455692218929,24.775027626968175,20.99234056006776,43.67013888101214,22.343740026703767,69.55979937069692,60.97468288080511,32.53111048232714,1
6.0,7.723374682017256,30.40776661553583,37.68565088938637,57.10981200789005,34.10918176382688,81.53732722722413,82.63182723555929,35.83957499015082,2
6.0,6.304581574047363,26.655602957501983,22.72410681983147,54.130996596030435,32.693790084869626,72.68346885157378,78.88143411259041,36.09157293974996,1
6.0,5.950538931577981,30.61220729031882,23.996335181456637,43.561269887642595,59.50355781923127,81.56121166806858,79.52091414194359,33.66003873107359,1
6.0,5.190002884791902,34.36087267341609,33.29810963962451,57.661133415353994,29.83336840593362,65.14221626841959,89.45382115525739,33.60493020403436,2
6.0,10.062678660407542,24.933538862604067,23.971652280143797,39.85342530603088,26.844571292879287,52.28823327829528,64.3122968864661,37.173858424284454,1
6.0,13.450997875744145,25.56587399518132,20.05107628658699,47.983027815053916,30.56962700669173,67.80688910350271,56.77219834364189,32.51079061063075,1
6.0,10.707823031129529,19.46438863797006,16.078661124026542,33.94056643976008,26.44819503645273,58.19495934452787,34.3799140371108,27.51049979347327,1
6.0,7.885972043743935,24.11911686086681,19.72031975840513,38.091185110820284,24.630371535745663,79.15096005067655,46.20243212076737,29.083261522052396,1
6.0,9.226089008942855,26.247161433876336,28.83394677432152,50.603036373660714,33.39801996192725,76.61713241326314,60.13077890764231,34.59922230444829,2
6.0,6.868427263906009,31.30784578928824,25.51922220522538,39.22620626428154,20.40336830572619,70.72909851812621,48.9883635601216,29.096168131023763,1
6.0,8.573077023943773,24.552445737350787,24.523794361493223,48.90746880547175,33.71063313179494,69.95441187160556,52.72696299402453,30.80526919243311,1
6.0,9.477852665809971,30.79984120999391,28.921034623842605,42.51127022913393,38.688979520941686,77.42089577037707,84.90014676590837,43.40250920547826,2
6.0,13.346096352049514,25.851360893024733,25.131729827786152,39.93799771982018,24.261125378017347,66.86501137107076,52.132036901142676,25.83800696105217,1
6.0,12.20791481996276,19.19273806493318,26.71073140899639,39.56186780991304,21.31039433445414,70.97936592001828,54.296834049690744,37.82548308225099,1
6.0,14.077784479819568,23.511619052284843,21.381171521091545,38.86168851857435,23.028009191146893,71.61905355307019,49.24520389977985,29.712590659840004,1
6.0,8.515381185911727,25.28458256594876,16.162211984671266,36.91157605753953,27.283589758071937,83.78869539030292,45.66909529300765,27.415640395074238,1
6.0,5.774828879389473,22.863243114518884,23.763282279890007,42.81250108425626,24.11794171510785,57.84084654765985,58.724709089003035,35.58611300974592,1
6.0,12.6878392908657,21.37744795005784,17.578421971232267,35.41208043744366,29.66496344402611,63.69876527825373,34.39039731628053,24.389770968713787,1
6.0,5.394560855996433,20.380572825077646,15.746409706278289,53.77759646601962,20.771032400705828,55.699554503255555,39.195670405702906,17.312214953876946,1
6.0,8.124623010149222,20.492846957435436,17.567817021097817,31.140920796163087,16.387395241483205,61.15663000924224,46.64797148548067,27.669199857546054,1
6.0,8.969080275891008,20.68358748223163,16.261635987420824,43.04245082054921,18.8219596382694,57.966499475580754,28.677010168780786,23.713348041505323,1
6.0,10.755028716792111,20.145225014295615,10.015080904473624,46.49268085599266,23.95814791163162,57.48569529684205,17.741639584862142,25.1631372684537,1
6.0,8.022344024546957,26.04966246449098,20.844446916573443,36.70875111527799,24.651811067090694,75.8237535956468,31.895376873886157,23.7584854454282,1
6.0,8.111510319687392,21.379533110264,13.745718861417997,31.29618301021701,25.138638800498853,56.00382151053511,26.54890449732677,28.240367029320456,1
6.0,8.769767380871208,20.02458776825493,16.312250431132334,46.65187611655296,24.42604008479371,53.43468643882988,26.424415557186293,21.311569924687568,1
6.0,12.519996852954291,19.42003978985427,11.975484550384575,30.47089097111964,25.113189150025406,55.2997497325981,24.494181780060803,30.500933111334515,1
6.0,5.3473551703338495,19.79790966515069,13.443899182967026,53.65872806175606,19.031688322099473,50.27467106971142,22.263864136701965,24.33142046345132,1
6.0,12.050562534420813,21.218753453613477,15.881063543626794,55.15822125044334,26.706197586579982,73.57861615626655,29.967763916553093,18.39590947000131,1
6.0,12.478036243476437,21.811789977901928,16.269378237529512,43.90801719751817,18.48683866512772,73.46646312969251,30.5495859104728,23.389952672920284,1
6.0,6.315071726416827,23.7785762758867,22.41791183908254,37.592789389451646,23.400457735391047,58.72768622075455,23.431439354229994,28.47864289270628,1
6.0,7.823031129527156,20.774671046915678,15.480543411895518,40.01838592259759,19.996402249626428,63.5274203765434,26.945958695880073,25.672492261726916,1
6.0,6.640266449870184,24.630762310734088,16.705059601257613,25.95068044780292,25.70514905247802,62.41939001214991,30.459167627633914,28.31242611378391,1
6.0,8.523248800188822,17.30299782123766,11.007790921911848,34.017863106537945,26.37635238276566,56.044321214575746,19.51855540413041,23.73392200540664,1
6.0,8.093152553040833,47.86071511861459,39.12403610958119,55.439199931004424,47.416733243875434,80.51133472486163,93.28414928189538,32.646423703300236,2
6.0,5.874485326899373,16.76263125590566,9.059126531067987,73.55583989582057,12.8697755869802,31.145310861189866,33.89506237551106,38.48345418747149,1
6.0,8.538984028743018,14.898768776036295,11.559839947840965,33.937533257566265,39.03074819421658,50.27467106971142,65.9581717161128,52.71447658511656,1
6.0,8.127245548241588,33.16772575763222,19.85037807700935,45.21815180032104,26.325480411117685,67.11424031901306,65.90575532026418,34.60875949146711,1
6.0,5.8089218745902285,19.43233271085924,10.618557574814707,86.54303202080722,11.131055223707014,26.99876423979979,27.15431386937834,39.27692329502008,1
6.0,8.284597833783536,39.78653096142267,33.647583523551816,77.08745719982373,57.366085372478615,67.21808571398903,85.31030506342384,35.83999003445547,2
6.0,12.034827305866617,46.226192170349705,37.91771643958431,69.38338134040146,64.5063961187537,69.33237795569957,93.06531082922737,26.61329268800185,2
6.0,7.374577115732606,21.719345200088682,20.11513270340675,51.419361377943815,26.786200161607255,79.31607422868834,54.47767061536849,31.326878722506574,1
6.0,9.312632765990926,17.508217020039123,12.372316807564093,77.16061269152142,24.49952553300484,81.76890245802049,45.73592619771464,28.872530200890484,1
6.0,11.26642364480344,26.789972725146733,23.53459708491065,37.12453000477196,33.97048982302457,74.13107365753866,83.82692106090785,32.06262869244936,1
6.0,7.922687577037056,19.286049920527816,12.9216102835049,61.70505239577276,36.19039229386649,81.83536351080511,49.319897263864135,33.09216987648625,1
6.0,6.928745640030422,18.507944057746748,11.809825263202303,49.71898326789477,0.0,89.97995783876964,42.682671139532445,29.310298225776638,1
6.0,7.17264168262044,17.004759181533046,11.172579037055863,37.16256331336255,11.241534218256035,50.27467106971142,34.54764650382639,36.003024110685885,1
6.0,12.163331672392541,41.21295631229,61.28667686060678,81.82453550875155,51.66392918189137,82.27359107760367,94.27088793374566,38.74328491667969,2
6.0,6.010857307702394,27.76238801664369,22.540777370093842,48.909738282233036,54.40992490819633,94.0527742297268,68.95638955865395,33.78616109065569,1
6.0,8.10102016731793,26.65427973420462,17.634049929879854,29.21418559912737,24.49952553300484,84.29338400988608,65.0212286403187,30.2236201370804,1
6.0,7.80205082478823,22.23487283622124,16.398276387555892,12.157042860984587,31.927021662113305,36.114313010789544,38.790753747772314,25.665603680952586,1
6.0,11.166767197293542,24.66453232835567,12.74097411167087,62.37285359171892,19.944642379422376,80.06687643436452,44.60635286717686,28.08036649469444,1
6.0,8.701581390469697,23.731359730535875,18.62354649748828,63.437181297802695,49.57326818028471,85.91648753336034,67.37341440402558,32.409593494320966,1
6.0,7.788938134326401,38.16165127715969,41.71357933766315,69.22475430002447,63.64299919014177,63.93864814064821,91.33032812663802,31.754288076365633,2
6.0,12.984186095303036,24.57964404913403,16.82831434303823,44.104590745199715,33.43537121842214,66.30009242240153,73.8271831428871,33.309660466764896,1
6.0,9.852875613018279,28.27455729813576,17.745711177780926,19.889454842188954,27.121028407591595,50.27467106971142,88.29017716741797,28.44382167407521,1
6.0,7.44014056804175,31.331451119089348,21.591702917458385,51.58813274116573,54.40992490819633,97.54717177066784,79.81706677848831,29.772007765540376,1
6.0,7.922687577037056,15.571413795524263,6.694087384630548,19.39048336327042,10.379387756899208,70.24517897753825,20.982283258203164,25.43013957851507,1
6.0,6.4461986310351165,26.937043938255616,25.933243496534363,63.8132034963101,28.55180708915941,74.39899477657664,70.63502463570605,42.03281506314321,1
6.0,12.766515433636675,20.564082707727085,17.507861559882276,71.62720941580282,40.763004874635946,73.06977372088434,47.69236817276444,30.19206210116547,1
6.0,11.843382025123915,22.755959829434108,12.019524804094493,42.340834809885216,39.476656072008446,89.63519112744946,55.2796414718524,30.426683879175776,1
6.0,10.004982822375496,46.48508110276637,43.84331175904618,77.03978238368096,47.49033408245978,66.56697508748974,96.60734877869798,28.06562237577725,2
6.0,11.064488211691275,57.26442353457346,52.465487814655134,80.98224597860766,62.62712481503379,76.41671080095954,95.07416920012581,35.18960569985357,2
6.0,6.6927172117175,45.7402422936362,48.5921447126638,61.594121081652276,55.75499222785104,62.47754343333645,94.03501415242687,43.08678675005247,2
6.0,7.823031129527156,46.69508996325257,45.41222491665316,78.57486555848463,53.76532331016113,78.55281057561504,91.05383163853654,34.29996648161726,2
6.0,7.246072749206682,36.50694877230896,51.02639536507407,76.89009222865192,38.53545384400255,72.86312138488218,97.5115316070867,35.776673341280826,2
6.0,12.480658781568803,42.42332706872981,43.27415045708017,78.54426822673038,41.87238796429822,77.28797366480784,85.92226648495651,37.62975787652836,2
6.0,13.152028533214445,37.5910795851154,48.30819638525382,67.55273565327983,44.15660113404444,89.39426981110523,95.209141419436,34.71231639895985,2
6.0,12.1895570533162,37.51495117253864,32.55315281804086,68.91364025533787,35.90825189961402,77.1913974474802,91.98553307474579,32.9203951036978,2
6.0,7.967270724607276,43.500959480021294,33.9925857411439,63.51462190396803,51.63087530582244,56.223973747884145,87.5995911521124,41.479369155622905,2
6.0,8.523248800188822,43.92431254770784,42.63253158190079,68.21683867678767,49.61929982943481,79.86541636811117,93.40994863193207,32.288024464698054,2
6.0,7.185754373082269,39.85556463913837,40.98040412781487,81.91719819142398,42.7972667057172,73.67623082754396,88.54177586749135,32.10036305447528,2
6.0,9.01628596155359,25.414959655775093,22.961362839083563,48.10613294875453,35.294079957633514,91.44417790793068,66.79028200020966,33.878889460129706,1
6.0,13.338228737772418,21.440676941990507,17.757654538559844,55.65707140207412,41.03196222240645,72.52770075910983,45.261557815284625,26.459054759530282,1
6.0,11.943038472633816,22.213014236082177,22.508612393380975,57.901124139627534,26.018797699115957,81.00460035099744,49.32907013313764,32.32293525190816,1
6.0,15.06123626445674,25.439375346143883,18.19930855660316,44.84343113482234,26.51256707445018,64.51395162881502,71.52348254534017,31.081893935390365,1
6.0,11.151031968739346,24.90375670718841,14.66627029174803,36.06932713191879,25.277334385207684,85.86456483587236,69.67580459167627,25.949906614954955,1
6.0,7.293278434869266,25.112023653625045,18.784401813956965,47.980970357120114,29.296481899349843,86.20102391559448,67.46645350665689,29.468400140044515,1
6.0,6.978573863785371,20.006883704020588,21.328823940087663,49.16026843324451,34.376796332043696,84.95695608378246,61.44249921375406,33.03495940454707,1
6.0,4.429466838005823,24.569071371922433,31.78904447007072,39.15524438939768,22.45801293526084,66.87747281846788,86.83562218261872,41.338686387278386,2
6.0,10.862552778579108,27.98523663768596,25.19641630630463,40.90117761359627,25.642438028537256,86.3567920080584,58.05640004193311,31.888893855552446,1
6.0,7.830898743804254,23.137757371780395,13.245128832118313,39.790786385830515,29.503394450755486,78.15923652865614,40.20992766537373,26.487943090008937,1
6.0,14.990427735962864,24.614180551742862,21.4601615829901,46.18543688433043,24.051805419035585,82.45220515696232,66.79945486948317,31.44915053303663,1
6.0,7.96464818651491,22.313855836865713,13.014335137937449,52.28392090862304,21.790329618674296,62.33735215011891,33.12061012684768,27.760334369171584,1
6.0,9.818782617817524,21.85860736248452,14.483473888871018,42.17145510823854,21.96083893659876,73.44050178094854,37.22612433169097,29.1978881644824,1
6.0,14.211533922530226,22.548985607415766,16.02891135344684,59.22232505540591,40.76617507331085,57.935345857087974,37.921951986581405,27.404552076231028,1
6.0,9.70863601793816,24.271454213762457,15.382925486195814,56.73286660354779,13.415976525954182,78.23296675908907,54.00592305273091,26.428621551648103,1
6.0,8.211166767197293,18.5249378191395,11.21560800995022,48.9678338723754,40.67191935791938,88.94046543506029,56.102578886675744,39.9944128698663,1
6.0,7.573890010752406,21.29241894793801,20.176861883671542,42.90774154629693,43.482752934938965,63.75484179154075,63.613848411783216,37.21158254655229,1
6.0,10.062678660407542,18.437151343803755,17.495068489840182,49.93226715727046,25.60880052010693,77.47178001391529,55.928294370479094,29.15691557851632,1
6.0,7.823031129527156,29.605925936484596,29.52946119447385,44.1763498789544,18.62946359570371,84.04415506194378,57.810042981444596,29.35140123843738,2
6.0,12.215782434239857,25.081144608698835,18.88920128614389,40.59912129526367,27.897711292678885,78.23296675908907,43.69168675961841,29.136759589830625,1
6.0,9.254936927958878,21.585214340330015,14.463555559789171,43.780152581537486,41.35908178414166,89.42957724539707,43.47677953663907,28.249953382084424,1
6.0,5.641079436678818,18.32936295447607,10.893883801215978,100.0,24.49952553300484,72.52770075910983,36.131932068350984,20.286117273917906,1
6.0,8.895649209304764,17.008948764395303,12.808313067885429,39.72505909046175,24.49952553300484,96.42771841282698,24.030296676800507,21.184772422684823,1
6.0,6.351787259709947,14.379759452076826,11.215564228801721,39.07275277506447,34.61616941007279,47.54146027394416,36.217108711605,24.441999887013846,1
6.0,4.091159424090635,19.828730922727082,17.837235837107453,50.21837319222858,10.379387756899208,98.51501085184378,49.27796414718524,28.93929825892379,1
6.0,13.542786708976948,19.35520425608968,12.260243725599613,40.09476448949858,24.348769832340825,68.12361755817939,17.479557605619036,23.669242033185792,1
6.0,17.19335973355013,22.616256770961833,15.49904841996862,43.60847957532552,29.69021328695855,81.28913673323157,14.160289338505086,17.699094534750333,1
6.0,11.974508929742205,22.077477217477785,13.50534772698015,36.859456869667625,26.976904009481444,79.12084488613354,18.62878708460006,21.182233967915494,1
6.0,14.429204584196587,25.67084043559259,16.43956583347675,32.71321667916423,20.894262638813863,78.76569363531574,11.961421532655415,17.782122940043227,1
6.0,9.732238860769453,22.60274469739599,12.111535220269783,34.41936427861424,26.78491993578222,79.54038028183639,23.040937205157775,24.895784846551987,1
6.0,10.859930240486742,21.545954792009166,13.992971905437033,37.11422472267956,33.29224160679273,85.74306572375049,11.871003249816539,17.232235239469585,1
6.0,7.7286197582019875,23.937384206758487,11.929438414659877,37.77319212500122,24.030387143811936,75.90786836557733,19.607663277073062,20.723930690284,1
6.0,8.462930424064409,23.232619587061283,12.584586138035206,40.61792532287933,33.783371579168886,90.65910672191242,14.538997798511378,19.467161540605076,1
6.0,12.635388529018385,25.084388993843827,12.789392880723538,31.33512469305017,24.4322778454431,66.22843909986813,13.88903448998847,17.714694766462006,1
6.0,11.284781411450002,22.347829180347787,14.438969618701774,39.935311013347906,27.660485690227254,75.1581046138509,13.30197085648391,19.98256239343417,1
6.0,7.909574886575227,11.967847632223135,10.019496565526776,56.157446046879656,34.427370717992304,71.32413263133847,19.58407589894119,15.508664612114906,1
6.0,12.443943248275682,27.84469191716486,18.27905069398332,33.82656182520434,23.447459270993992,80.31922074415611,13.156515358003986,19.0746209248149,1
6.0,10.524245364663921,15.45794592633816,10.436422276382142,35.7480463954284,28.917306703664465,89.69749836443502,14.409267218786031,24.659204523523666,1
6.0,15.037633421625449,23.860238897345234,12.208915867618206,30.999556270366984,34.21721691173457,75.37410303540089,16.498060593353596,15.44189049209606,1
6.0,9.393931446854266,23.709391976513814,11.168464856085993,41.74533130469246,19.607188091470558,86.94351848967258,16.31067197819478,17.409131880932012,1
6.0,9.021531037738322,20.51380316530155,14.074622413928871,28.707662408324442,24.49952553300484,85.29237670955482,41.8859419226334,28.85706848348829,1
6.0,9.058246571031445,21.104831044115564,10.47273651359633,38.006052500495954,20.836544374127172,74.43637911876797,21.05566621239123,21.96208991479522,1
6.0,13.626707927932651,21.04191774233471,12.228727620095528,41.48686454981964,35.01007631251236,89.21669418569634,37.73980501100745,27.040731491052156,1
6.0,12.923867719178622,22.799970247005792,15.550400808136141,40.73766757538374,22.783926363936985,81.13025327891835,36.272145927246044,28.78007676927183,1
6.0,11.326742020927854,20.113431805599266,9.732432194515827,47.58185998909285,13.001726908032959,92.75678370042681,18.92231890135234,19.75401254952203,1
6.0,7.712884529647793,23.720165304245615,13.650536296236474,38.60681708755723,35.49541429547041,84.36503733241949,41.973739385679835,23.262242392431457,1
6.0,14.722928850541553,19.99356853549859,13.880748670516999,53.130165124809594,33.642636014124996,82.15728423523059,25.77707306845581,18.393960739867822,1
6.0,7.206734677821196,21.07478483261529,13.202859721560548,37.90046542241716,26.719460799005457,74.60253175072951,50.39312296886466,29.92953683570797,1
6.0,10.909758464241694,30.088347841984525,21.887879920383433,44.052512891273544,29.85069335949658,85.33599177544471,46.65321312506552,26.62109554089314,1
6.0,18.011591618368257,24.35306413101769,14.997224599675368,40.71106480477276,22.647911479793475,76.42917224835666,57.96598175909424,26.977860595827387,1
6.0,13.052372085704544,26.586193126944362,16.319638873128074,35.975568127121164,28.645015788743304,71.06451914389858,40.96996540517874,27.433193927620092,1
6.0,10.526867902756287,23.842933458811075,13.737832729707453,42.82369796387209,28.381150800338524,84.40449858251037,31.18644512003354,19.313348632103068,1
6.0,5.751226036558181,22.52575937333086,10.963793552792604,46.731142467415154,21.955778157756253,80.10218386865635,66.84794003564316,43.51727607501357,1
6.0,13.170386299861006,24.76704146872928,20.544274456048676,48.10691488975134,26.357721088714243,79.37630455777438,73.0684558129783,31.52280100019251,1
6.0,8.373764128923973,22.212198524833962,20.705186141883814,31.565121841810285,22.25493984669478,83.78246466660437,64.93343117727225,32.09702715500309,1
6.0,7.17264168262044,19.749422600705817,6.122555192390606,30.147153782548763,36.19039229386649,57.1326209539238,44.09922423734145,27.566730836928226,1
6.0,10.018095512837325,20.880368925356667,14.021688338475194,40.99977123119886,25.79864440604172,71.33763253268535,62.89705419855331,30.862185718654427,1
6.0,10.79961186436233,19.52182819355923,12.851088415039175,39.92752783136744,32.17151928734906,80.91633176526787,70.82896530034594,33.069551748504495,1
6.0,11.413285777975926,33.57521432505383,33.4653452666034,46.47677531053592,42.1606580166399,76.81028484791842,90.55718628787085,49.38921810418751,2
6.0,9.687655713199234,22.66443991675208,12.116798683694082,32.11293521298625,42.26356983197644,71.04375006490336,66.47578362511794,28.747823429997695,1
6.0,11.439511158899583,27.923025345191867,28.516628724037723,54.70364097039082,33.003089729072514,83.64227338338682,92.55818219939196,43.23097068086502,2
6.0,9.449004746793948,21.36262014414739,12.299383398801732,39.46100009587287,39.92072316968853,88.7192747437615,42.94606352867178,22.483373748956616,1
6.0,8.83008575699562,21.020668317175044,13.758087896018392,34.863099747012186,28.83601236377483,83.11889259270798,41.779798721039946,27.437709104179948,1
